acceptedTaxonKey,acceptedScientificName,GRIDCODE,Classification,n_climate,n_totaal,perc_climate
2227355,"Cambarus unestami Hobbs & Hall, 1969",14,Cfa,16,16,1
9150260,"Faxonius wrighti (Hobbs, 1948)",14,Cfa,2,2,1
2227331,"Cambarus monongalensis Ortmann, 1905",14,Cfa,15,15,1
2227409,"Cambarus davidi Cooper, 2000",14,Cfa,50,50,1
9928583,"Faxonius bellator Bloom, McCall, Schuster & Blanton, 2019",14,Cfa,2,2,1
8869440,"Faxonius sanbornii (Faxon, 1884)",14,Cfa,3,4,0.75
5789990,"Cambarus speleocoopi Buhay & Crandall, 2009",14,Cfa,4,4,1
5789974,"Fallicambarus kountzeae Johnson, 2008",14,Cfa,2,2,1
9211000,"Faxonius macrus (Williams, 1952)",14,Cfa,6,6,1
2227040,"Orconectes inermis Cope, 1872",14,Cfa,4,4,1
9538407,"Cambarellus rotatus Schuster & Kendrick, 2017",14,Cfa,7,7,1
2227377,"Cambarus coosawattae Hobbs, 1981",14,Cfa,10,10,1
8771059,"Faxonius difficilis (Faxon, 1898)",14,Cfa,14,14,1
9023237,"Faxonius deanae (Reimer & Jester, 1975)",14,Cfa,3,18,0.16666666666666666
2227015,"Orconectes macrus Williams, 1952",14,Cfa,14,14,1
9156113,"Faxonius menae Creaser, 1933",14,Cfa,3,3,1
2224027,"Parastacus brasiliensis (von Martens, 1869), 1879",14,Cfa,2,2,1
2224030,"Parastacus varicosus Faxon, 1898",14,Cfa,1,1,1
8838818,"Parastacus caeruleodactylus Bezerra Ribeiro & Araujo, 2016",14,Cfa,3,3,1
8876410,"Parastacus fluviatilis Bezerra Ribeiro & Buckup, 2016",14,Cfa,7,7,1
4648607,"Cherax depressus Riek, 1951",14,Cfa,39,127,0.30708661417322836
9285505,"Cambarus hazardi Loughman, Henkanaththegedara, Fetzner & Thoma, 2017",14,Cfa,8,8,1
9104758,"Faxonius hathawayi blacki (Walls, 1972)",14,Cfa,2,2,1
9191054,"Austropotamobius fulcisianus (Ninni, 1886)",14,Cfa,1,4,0.25
2227360,"Cambarus manningi Hobbs, 1981",14,Cfa,8,8,1
9068195,"Faxonius rhoadesi (Hobbs, 1949)",14,Cfa,6,6,1
9115889,"Cambarus adustus Thoma, Fetzner, Stocker & Loughman, 2016",14,Cfa,4,4,1
2227422,"Faxonella beyeri (Penn, 1950)",14,Cfa,2,2,1
2227267,"Procambarus planirostris Penn, 1953",14,Cfa,9,9,1
8766234,"Faxonius palmeri (Faxon, 1884)",14,Cfa,6,6,1
9090736,"Faxonius cooperi (Cooper & Hobbs, 1980)",14,Cfa,2,2,1
2227135,"Procambarus mexicanus (Erichson, 1846)",14,Cfa,3,24,0.125
2227211,"Procambarus bouvieri (Ortmann, 1909)",14,Cfa,1,11,0.09090909090909091
2227273,"Procambarus kilbyi (Hobbs, 1940)",14,Cfa,59,59,1
2227322,"Cambarus ortmanni Williamson, 1907",14,Cfa,7,7,1
8743034,"Barbicambarus simmonsi Taylor & Schuster, 2010",14,Cfa,5,5,1
9159056,"Creaserinus orkytes (Penn & Marlow, 1959)",14,Cfa,4,4,1
8938838,"Faxonius peruncus (Creaser, 1931)",14,Cfa,7,7,1
2227297,"Procambarus fitzpatricki Hobbs, 1971",14,Cfa,7,7,1
2227288,"Procambarus capillatus Hobbs, 1971",14,Cfa,8,8,1
2227369,"Cambarus hubbsi Creaser, 1931",14,Cfa,10,10,1
4648542,"Engaeus merosetosus Horwitz, 1990",15,Cfb,4,9,0.4444444444444444
4648604,"Cherax tenuimanus Smith, 1912",14,Cfa,1,6,0.16666666666666666
8856342,"Faxonius pardalotus (Wetzel, Poly & Fetzner, 2005)",14,Cfa,6,6,1
2227060,"Orconectes stygocaneyi Hobbs Iii, 2001",14,Cfa,1,1,1
9932784,"Procambarus fayettei Johnson, 2018",14,Cfa,2,2,1
2227372,"Cambarus truncatus Hobbs, 1981",14,Cfa,3,3,1
2227427,"Cambarellus diminutus Hobbs, 1945",14,Cfa,4,4,1
9179262,"Faxonius cyanodigitus (Johnson, 2010)",14,Cfa,1,1,1
2227173,"Procambarus petersi Hobbs, 1981",14,Cfa,5,5,1
2227275,"Procambarus gibbus Hobbs, 1969",14,Cfa,2,2,1
2227085,"Orconectes incomptus Hobbs & Barr, 1972",14,Cfa,5,5,1
7194600,Procambarus hagenianus hagenianus,14,Cfa,3,3,1
7194603,Pacifastacus leniusculus leniusculus,15,Cfb,1,17,0.058823529411764705
6283004,"Pacifastacus leniusculus trowbridgii (Stimpson, 1857)",15,Cfb,1,11,0.09090909090909091
4648575,"Geocharax falcata Clark, 1941",15,Cfb,2,62,0.03225806451612903
8960495,"Faxonius illinoiensis (Brown, 1956)",14,Cfa,1,1,1
4648514,"Ombrastacoides leptomerus (Riek, 1951)",15,Cfb,4,4,1
2227397,"Cambarus jezerinaci Thoma, 2000",14,Cfa,1,1,1
10587240,"Procambarus albaughi Johnson, 2018",14,Cfa,4,4,1
2227320,"Cambarus cryptodytes Hobbs, 1941",14,Cfa,15,15,1
2227216,"Procambarus elegans Hobbs, 1969",14,Cfa,5,5,1
2227143,"Procambarus apalachicolae Hobbs, 1942",14,Cfa,53,53,1
8914621,"Faxonius saxatilis (Bouchard & Bouchard, 1976)",14,Cfa,4,4,1
5789992,"Cambarus clivosus Taylor, Soucek & Organ, 2006",14,Cfa,4,4,1
2224037,"Samastacus spinifrons (Philippi, 1882)",15,Cfb,7,9,0.7777777777777778
8442535,"Cambarus andersoni D.R.Jones & Eversole, 2015",14,Cfa,2,2,1
8853324,"Faxonius ronaldi (Taylor, 2000)",14,Cfa,2,2,1
4648557,"Engaeus fossor (Erichson, 1846)",15,Cfb,11,24,0.4583333333333333
4648553,"Engaeus cisternarius Suter, 1977",15,Cfb,24,27,0.8888888888888888
5789985,"Cambarus brimleyorum Cooper, 2006",14,Cfa,32,32,1
4648560,"Engaeus australis Riek, 1969",15,Cfb,5,5,1
4648547,"Engaeus cymus (Clark, 1936)",15,Cfb,4,10,0.4
4648611,"Cherax rotundus Clark, 1941",14,Cfa,2,3,0.6666666666666666
8645513,"Cambarus diupalma D.R.Jones & Eversole, 2015",14,Cfa,1,1,1
10506183,"Cambarus loughmani Foltz II et al., 2018",14,Cfa,3,3,1
8944006,"Faxonius eupunctus (Williams, 1952)",14,Cfa,6,6,1
2227207,"Procambarus orcinus Hobbs & Means, 1972",14,Cfa,6,6,1
9196609,"Faxonius harrisonii (Faxon, 1884)",14,Cfa,11,11,1
2227354,"Cambarus pyronotus Bouchard, 1978",14,Cfa,5,5,1
5789991,"Cambarus johni Cooper, 2006",14,Cfa,107,107,1
4648533,"Engaeus victoriensis Smith & Schuster, 1913",14,Cfa,4,4,1
2227327,"Cambarus hobbsorum Cooper, 2001",14,Cfa,389,389,1
9187586,"Faxonius alluvius (Simon & McMurray, 2014)",14,Cfa,2,2,1
4648489,"Euastacus gumar Morgan, 1997",14,Cfa,4,4,1
5789929,"Cherax leckii Coughran, 2005",14,Cfa,2,2,1
4648459,"Euastacus jagabar Coughran, 2005",14,Cfa,4,4,1
4648602,"Cherax setosus Riek, 1951",14,Cfa,2,2,1
4648496,"Euastacus urospinosus (Riek, 1956)",14,Cfa,28,30,0.9333333333333333
4648519,"Ombrastacoides asperrimanus Hansen & Richardson, 2006",15,Cfb,1,1,1
4648512,"Ombrastacoides ingressus Hansen & Richardson, 2006",15,Cfb,1,1,1
4648494,"Euastacus brachythorax Riek, 1969",15,Cfb,7,7,1
4648510,"Ombrastacoides dissitus Hansen & Richardson, 2006",15,Cfb,1,1,1
5789984,"Cambarus eeseeohensis Thoma, 2005",14,Cfa,21,21,1
2227169,"Procambarus horsti Hobbs & Means, 1972",14,Cfa,1,1,1
2227136,"Procambarus hubbelli (Hobbs, 1940)",14,Cfa,29,29,1
8937674,"Euastacus angustus Furse, Dawkins & Coughran, 2013",14,Cfa,1,1,1
4648451,"Euastacus hystricosus Riek, 1951",14,Cfa,15,15,1
5789943,"Euastacus pilosus Coughran & Leckie, 2007",14,Cfa,12,12,1
9117484,"Gramastacus lacus McCormack, 2014",14,Cfa,6,6,1
9096533,"Faxonius hathawayi (Penn, 1952)",14,Cfa,4,4,1
9365497,"Cambarus guenteri Loughman, Henkanaththegedara, Fetzner & Thoma, 2017",14,Cfa,3,3,1
4648490,"Euastacus girurmulayn Coughran, 2005",14,Cfa,4,4,1
4648513,"Ombrastacoides brevirostris Hansen & Richardson, 2006",15,Cfb,2,2,1
4648541,"Engaeus leptorhynchus Clark, 1939",15,Cfb,29,29,1
4648545,"Engaeus rostrogaleatus Horwitz, 1990",15,Cfb,2,2,1
4648548,"Engaeus curvisuturus Horwitz, 1990",15,Cfb,5,5,1
4648540,"Engaeus disjuncticus Horwitz, 1990",15,Cfb,2,6,0.3333333333333333
4648599,"Cherax glaber Riek, 1967",14,Cfa,1,1,1
9202494,"Faxonius raymondi (Thoma & Stocker, 2009)",14,Cfa,1,1,1
2227225,"Procambarus latipleurum Hobbs, 1942",14,Cfa,4,4,1
9122084,"Cambarus aldermanorum Cooper & Price, 2010",14,Cfa,21,21,1
2227203,"Procambarus alleni (Faxon, 1884)",14,Cfa,6,28,0.21428571428571427
5789989,"Cambarus hystricosus Cooper & Cooper, 2003",14,Cfa,51,51,1
2227333,"Cambarus lenati Cooper, 2000",14,Cfa,41,41,1
2227248,"Procambarus braswelli Cooper, 1998",14,Cfa,32,32,1
5789988,"Cambarus doughertyensis Cooper & Skelton, 2003",14,Cfa,6,6,1
2227343,"Cambarus veteranus Faxon, 1914",14,Cfa,1,1,1
2227255,"Procambarus acherontis (Lönnberg, 1895)",14,Cfa,3,3,1
2227366,"Cambarus tuckasegee Cooper & Schofield, 2002",14,Cfa,14,14,1
6283015,"Procambarus lucifugus alachua (Hobbs, 1940)",14,Cfa,3,3,1
2227281,"Procambarus pictus (Hobbs, 1940)",14,Cfa,5,5,1
7194597,Procambarus lucifugus lucifugus,14,Cfa,2,2,1
2227277,"Procambarus leitheuseri Franz & Hobbs, 1983",14,Cfa,5,5,1
8952568,"Faxonius quadruncus Creaser, 1933",14,Cfa,1,1,1
2227286,"Procambarus geodytes Hobbs, 1942",14,Cfa,12,12,1
2227204,"Procambarus pycnogonopodus Hobbs, 1942",14,Cfa,12,12,1
2227345,"Cambarus gentryi Hobbs, 1970",14,Cfa,7,7,1
9225460,"Faxonius marchandi (Hobbs, 1948)",14,Cfa,2,2,1
2227356,"Cambarus veitchorum Cooper & Cooper, 1997",14,Cfa,3,3,1
8853694,"Faxonius palmeri creolanus Creaser, 1933",14,Cfa,6,7,0.8571428571428571
2227416,"Hobbseus valleculus (Fitzpatrick, 1967)",14,Cfa,3,3,1
2227316,"Bouchardina robisoni Hobbs, 1977",14,Cfa,1,1,1
2227202,"Procambarus ceruleus Fitzpatrick & Wicksten, 1998",14,Cfa,5,5,1
8813162,"Euastacus binzayedi Furse, Dawkins & Coughran, 2013",14,Cfa,1,1,1
4648592,"Cherax punctatus Clark, 1936",14,Cfa,3,5,0.6
4648612,"Cherax dispar Riek, 1951",14,Cfa,11,57,0.19298245614035087
4648537,"Engaeus lengana Horwitz, 1990",15,Cfb,2,5,0.4
4648472,"Euastacus dharawalus Morgan, 1997",14,Cfa,6,6,1
4648480,"Euastacus monteithorum Morgan, 1989",14,Cfa,3,3,1
9279758,"Faxonius yanahlindus (Taylor, Rhoden & Schuster, 2016)",14,Cfa,4,4,1
2227342,"Cambarus subterraneus Hobbs Iii, 1993",14,Cfa,2,2,1
8995901,"Faxonius neglectus chaenodactylus (Williams, 1952)",14,Cfa,12,12,1
8791383,"Faxonius sanbornii erismorphorous (Hobbs & Fitzpatrick, 1962)",14,Cfa,2,2,1
2227402,"Cambarus tartarus Hobbs & Cooper, 1972",14,Cfa,3,3,1
8768834,"Creaserinus burrisi (Fitzpatrick, 1987)",14,Cfa,3,3,1
8753705,"Faxonius tricuspis (Rhoades, 1944)",14,Cfa,2,2,1
2227112,"Fallicambarus petilicarpus Hobbs & Robison, 1989",14,Cfa,3,3,1
2227151,"Procambarus escambiensis Hobbs, 1942",14,Cfa,3,3,1
2227174,"Procambarus rathbunae (Hobbs, 1940)",14,Cfa,5,5,1
4648609,"Cherax quadricarinatus (von Martens, 1868)",14,Cfa,6,141,0.0425531914893617
2227407,"Cambarus williami Bouchard & Bouchard, 1995",14,Cfa,5,5,1
2227358,"Cambarus friaufi Hobbs, 1953",14,Cfa,7,7,1
4648503,"Spinastacoides catinipalmus Hansen & Richardson, 2006",15,Cfb,3,3,1
2227119,"Troglocambarus maclanei Hobbs, 1942",14,Cfa,1,1,1
2227319,"Cambarus aculabrum Hobbs & Brown, 1987",14,Cfa,1,1,1
5789987,"Cambarus pecki (Hobbs, 1967)",14,Cfa,5,5,1
2227177,"Procambarus truculentus Hobbs, 1954",14,Cfa,1,1,1
9207979,Faxonius neglectus neglectus,14,Cfa,6,10,0.6
2227271,"Procambarus youngi Hobbs, 1942",14,Cfa,3,4,0.75
4648452,"Euastacus maidae (Riek, 1956)",14,Cfa,1,1,1
2227229,"Procambarus econfinae Hobbs, 1942",14,Cfa,21,21,1
10539778,"Parastacus pilicarpus Huber, Bezerra Ribeiro & Araujo, 2018",14,Cfa,1,1,1
9993501,"Parastacus buckupi Huber, Bezerra Ribeiro & Araujo, 2018",14,Cfa,1,1,1
4648511,"Ombrastacoides professorum Hansen & Richardson, 2006",15,Cfb,1,1,1
4648600,"Cherax neopunctatus Riek, 1969",14,Cfa,1,1,1
4648467,"Euastacus mirangudjin Coughran, 2002",14,Cfa,2,2,1
4648484,"Euastacus jagara Morgan, 1988",14,Cfa,2,2,1
2227368,"Cambarus deweesae Bouchard & Etnier, 1979",14,Cfa,3,3,1
6283032,"Orconectes inermis testii (Hay, 1891)",14,Cfa,2,2,1
2227084,"Orconectes barrenensis Rhoades, 1944",14,Cfa,1,1,1
7194598,Procambarus vioscai vioscai,14,Cfa,2,2,1
9045670,Faxonius palmeri palmeri,14,Cfa,1,1,1
2227439,"Cambarellus blacki Hobbs, 1980",14,Cfa,1,1,1
4648522,"Engaeus granulatus Horwitz, 1990",15,Cfb,3,150,0.02
4648551,"Engaeus nulloporius Horwitz, 1990",15,Cfb,1,6,0.16666666666666666
2227228,"Procambarus erythrops Relyea & Sutton, 1975",14,Cfa,1,1,1
6283022,"Procambarus rogersi ochlocknensis Hobbs, 1942",14,Cfa,1,1,1
2227242,"Procambarus lagniappe Black, 1968",14,Cfa,1,1,1
9031753,"Faxonius hobbsi (Penn, 1950)",14,Cfa,1,1,1
9105143,"Faxonius margorectus (Taylor, 2002)",14,Cfa,1,1,1
4648632,"Gramastacus insolitus Riek, 1972",14,Cfa,2,17,0.11764705882352941
9762953,"Faxonius wagneri Fetzner & Taylor, 2018",14,Cfa,1,1,1
2224029,"Parastacus nicoleti (Philippi, 1882)",15,Cfb,1,2,0.5
5789945,"Virilastacus araucanius (Faxon, 1914)",15,Cfb,1,1,1
2227415,"Hobbseus attenuatus Black, 1969",14,Cfa,1,1,1
9133225,"Faxonius quinebaugensis (Mathews & Warren, 2008)",14,Cfa,2,3,0.6666666666666666
4648517,"Ombrastacoides denisoni Hansen & Richardson, 2006",15,Cfb,1,1,1
